,exp,edu,type,scale,industry,avgsalary,lnsalary,city
262,1年经验,无学历要求,民营公司,50-150人,"计算机软件,互联网/电子商务",4.0,1.3862943611198906,太原
263,2年经验,本科,民营公司,150-500人,"计算机服务(系统、数据服务、维修),互联网/电子商务",11.5,2.4423470353692043,北京
264,2年经验,本科,民营公司,50-150人,"电气/电力/水利,计算机软件",12.5,2.5257286443082556,上海
265,3-4年经验,本科,外资（欧美）,150-500人,专业服务(咨询、人力资源、财会),12.5,2.5257286443082556,杭州
266,1年经验,大专,民营公司,500-1000人,快速消费品(食品、饮料、化妆品),5.25,1.6582280766035324,广州
267,3-4年经验,大专,民营公司,10000人以上,"互联网/电子商务,汽车及零配件",8.5,2.1400661634962708,合肥
268,1年经验,本科,上市公司,1000-5000人,教育/培训/院校,6.0,1.791759469228055,武汉
269,3-4年经验,本科,民营公司,50-150人,"计算机软件,互联网/电子商务",14.0,2.6390573296152584,上海
270,无工作经验,无学历要求,民营公司,50-150人,"贸易/进出口,快速消费品(食品、饮料、化妆品)",7.0,1.9459101490553132,哈尔滨
271,无工作经验,高中,民营公司,50-150人,金融/投资/证券,7.0,1.9459101490553132,广州
272,2年经验,本科,民营公司,1000-5000人,"批发/零售,快速消费品(食品、饮料、化妆品)",6.5,1.8718021769015913,长沙
273,1年经验,本科,民营公司,少于50人,"计算机软件,计算机服务(系统、数据服务、维修)",9.0,2.1972245773362196,南昌
274,无工作经验,高中,民营公司,150-500人,"金融/投资/证券,互联网/电子商务",7.0,1.9459101490553132,广州
275,无工作经验,高中,民营公司,50-150人,金融/投资/证券,7.0,1.9459101490553132,广州
276,2年经验,本科,民营公司,150-500人,互联网/电子商务,10.5,2.3513752571634776,上海
278,无工作经验,高中,合资,少于50人,"金融/投资/证券,互联网/电子商务",9.0,2.1972245773362196,太原
279,无工作经验,本科,民营公司,1000-5000人,"互联网/电子商务,通信/电信运营、增值服务",6.5,1.8718021769015913,合肥
280,无工作经验,无学历要求,民营公司,少于50人,专业服务(咨询、人力资源、财会),10.5,2.3513752571634776,北京
281,1年经验,本科,合资,500-1000人,"快速消费品(食品、饮料、化妆品),美容/保健",7.0,1.9459101490553132,上海
282,无工作经验,大专,外资（非欧美）,150-500人,"金融/投资/证券,互联网/电子商务",9.0,2.1972245773362196,广州
283,2年经验,本科,民营公司,50-150人,"教育/培训/院校,计算机软件",9.0,2.1972245773362196,合肥
284,5-7年经验,本科,民营公司,50-150人,计算机软件,20.0,2.995732273553991,深圳
285,5-7年经验,本科,上市公司,10000人以上,交通/运输/物流,22.5,3.1135153092103742,上海
286,1年经验,大专,民营公司,少于50人,"互联网/电子商务,贸易/进出口",6.5,1.8718021769015913,惠州
287,无工作经验,无学历要求,民营公司,150-500人,金融/投资/证券,12.5,2.5257286443082556,南昌
288,1年经验,无学历要求,民营公司,500-1000人,互联网/电子商务,12.5,2.5257286443082556,上海
289,2年经验,本科,合资,50-150人,专业服务(咨询、人力资源、财会),17.5,2.8622008809294686,青岛
290,3-4年经验,本科,民营公司,10000人以上,家具/家电/玩具/礼品,15.0,2.70805020110221,佛山
291,1年经验,大专,民营公司,10000人以上,互联网/电子商务,7.0,1.9459101490553132,杭州
292,无工作经验,硕士,民营公司,50-150人,"互联网/电子商务,计算机软件",11.5,2.4423470353692043,杭州
293,1年经验,无学历要求,民营公司,150-500人,金融/投资/证券,9.0,2.1972245773362196,广州
294,1年经验,本科,民营公司,150-500人,金融/投资/证券,9.0,2.1972245773362196,南昌
295,3-4年经验,本科,民营公司,50-150人,"互联网/电子商务,计算机软件",20.0,2.995732273553991,武汉
296,2年经验,本科,民营公司,150-500人,金融/投资/证券,17.5,2.8622008809294686,上海
297,无工作经验,无学历要求,国企,500-1000人,"计算机服务(系统、数据服务、维修),计算机软件",14.0,2.6390573296152584,苏州
298,无工作经验,无学历要求,民营公司,150-500人,娱乐/休闲/体育,3.75,1.3217558399823195,广州
299,1年经验,本科,外资（非欧美）,150-500人,快速消费品(食品、饮料、化妆品),8.0,2.0794415416798357,广州
300,1年经验,大专,民营公司,150-500人,"互联网/电子商务,交通/运输/物流",5.75,1.749199854809259,广州
301,无工作经验,大专,外资（非欧美）,1000-5000人,计算机硬件,3.75,1.3217558399823195,昆山
302,无工作经验,博士,民营公司,50-150人,"专业服务(咨询、人力资源、财会),学术/科研",20.0,2.995732273553991,上海
303,无工作经验,本科,民营公司,50-150人,金融/投资/证券,20.0,2.995732273553991,深圳
304,无工作经验,大专,合资,少于50人,"专业服务(咨询、人力资源、财会),制药/生物工程",27.5,3.3141860046725258,上海
305,3-4年经验,本科,民营公司,150-500人,计算机软件,8.0,2.0794415416798357,珠海
306,1年经验,本科,民营公司,150-500人,"计算机软件,计算机服务(系统、数据服务、维修)",6.5,1.8718021769015913,上海
307,无工作经验,无学历要求,民营公司,500-1000人,"网络游戏,互联网/电子商务",6.5,1.8718021769015913,上海
308,1年经验,大专,民营公司,50-150人,计算机软件,6.0,1.791759469228055,温州
311,无工作经验,高中,合资,150-500人,金融/投资/证券,7.0,1.9459101490553132,广州
312,2年经验,本科,民营公司,500-1000人,仪器仪表/工业自动化,11.5,2.4423470353692043,长沙
313,2年经验,本科,民营公司,50-150人,"金融/投资/证券,计算机软件",12.5,2.5257286443082556,深圳
314,3-4年经验,本科,上市公司,500-1000人,网络游戏,12.5,2.5257286443082556,广州
315,3-4年经验,大专,民营公司,50-150人,金融/投资/证券,8.5,2.1400661634962708,南京
317,无工作经验,中专,民营公司,150-500人,金融/投资/证券,7.5,2.0149030205422647,广州
318,无工作经验,高中,民营公司,150-500人,"金融/投资/证券,互联网/电子商务",9.0,2.1972245773362196,广州
319,2年经验,本科,民营公司,150-500人,"电子技术/半导体/集成电路,影视/媒体/艺术/文化传播",12.5,2.5257286443082556,上海
320,2年经验,大专,民营公司,150-500人,"互联网/电子商务,服装/纺织/皮革",7.0,1.9459101490553132,杭州
321,3-4年经验,本科,民营公司,50-150人,生活服务,9.0,2.1972245773362196,武汉
322,无工作经验,大专,民营公司,150-500人,金融/投资/证券,12.5,2.5257286443082556,广州
323,1年经验,本科,民营公司,150-500人,"互联网/电子商务,快速消费品(食品、饮料、化妆品)",7.5,2.0149030205422647,广州
324,3-4年经验,大专,民营公司,150-500人,"互联网/电子商务,贸易/进出口",15.0,2.70805020110221,深圳
325,无工作经验,本科,民营公司,150-500人,建筑/建材/工程,7.0,1.9459101490553132,重庆
326,无工作经验,大专,民营公司,50-150人,"金融/投资/证券,贸易/进出口",7.0,1.9459101490553132,张家港
327,3-4年经验,本科,民营公司,500-1000人,"互联网/电子商务,多元化业务集团公司",12.5,2.5257286443082556,深圳
328,1年经验,本科,民营公司,50-150人,互联网/电子商务,9.0,2.1972245773362196,广州
329,3-4年经验,本科,民营公司,1000-5000人,"网络游戏,互联网/电子商务",12.5,2.5257286443082556,上海
330,1年经验,本科,外资（非欧美）,10000人以上,"通信/电信/网络设备,计算机硬件",7.0,1.9459101490553132,深圳
331,3-4年经验,本科,民营公司,150-500人,"汽车及零配件,互联网/电子商务",11.5,2.4423470353692043,上海
332,无工作经验,大专,民营公司,500-1000人,专业服务(咨询、人力资源、财会),5.25,1.6582280766035324,武汉
333,无工作经验,无学历要求,民营公司,1000-5000人,"网络游戏,互联网/电子商务",9.0,2.1972245773362196,福州
334,1年经验,大专,民营公司,1000-5000人,"家居/室内设计/装潢,教育/培训/院校",6.0,1.791759469228055,武汉
335,无工作经验,高中,民营公司,150-500人,金融/投资/证券,9.0,2.1972245773362196,广州
336,1年经验,本科,民营公司,150-500人,互联网/电子商务,9.0,2.1972245773362196,杭州
337,无工作经验,无学历要求,外资（非欧美）,500-1000人,"建筑/建材/工程,家居/室内设计/装潢",5.0,1.6094379124341003,广州
338,无工作经验,无学历要求,国企,50-150人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.0,1.9459101490553132,杭州
339,3-4年经验,本科,民营公司,50-150人,"计算机软件,互联网/电子商务",15.0,2.70805020110221,杭州
340,2年经验,本科,民营公司,1000-5000人,"通信/电信运营、增值服务,计算机软件",17.5,2.8622008809294686,杭州
341,3-4年经验,本科,合资,500-1000人,计算机软件,9.0,2.1972245773362196,银川
342,5-7年经验,本科,民营公司,1000-5000人,互联网/电子商务,10.0,2.302585092994046,南京
343,3-4年经验,本科,民营公司,500-1000人,"计算机软件,互联网/电子商务",8.0,2.0794415416798357,无锡
344,无工作经验,无学历要求,民营公司,150-500人,金融/投资/证券,17.5,2.8622008809294686,深圳
345,无工作经验,无学历要求,民营公司,150-500人,互联网/电子商务,10.5,2.3513752571634776,广州
346,无工作经验,本科,民营公司,500-1000人,"计算机服务(系统、数据服务、维修),互联网/电子商务",5.0,1.6094379124341003,福州
347,1年经验,本科,上市公司,10000人以上,计算机软件,7.0,1.9459101490553132,无锡
348,2年经验,无学历要求,民营公司,50-150人,网络游戏,7.0,1.9459101490553132,金华
350,3-4年经验,本科,民营公司,50-150人,"金融/投资/证券,互联网/电子商务",16.0,2.772588722239781,深圳
351,无工作经验,大专,民营公司,50-150人,"计算机软件,医疗/护理/卫生",4.5,1.5040773967762742,成都
352,2年经验,本科,民营公司,少于50人,"互联网/电子商务,贸易/进出口",6.0,1.791759469228055,广州
353,无工作经验,本科,民营公司,500-1000人,"金融/投资/证券,银行",6.0,1.791759469228055,深圳
354,无工作经验,高中,民营公司,150-500人,金融/投资/证券,7.5,2.0149030205422647,广州
355,1年经验,本科,民营公司,少于50人,"仪器仪表/工业自动化,机械/设备/重工",13.0,2.5649493574615367,杭州
356,1年经验,大专,民营公司,10000人以上,"快速消费品(食品、饮料、化妆品),家具/家电/玩具/礼品",5.5,1.7047480922384253,杭州
357,无工作经验,本科,民营公司,500-1000人,"金融/投资/证券,互联网/电子商务",7.5,2.0149030205422647,广州
358,无工作经验,大专,民营公司,150-500人,金融/投资/证券,9.0,2.1972245773362196,广州
359,无工作经验,本科,民营公司,500-1000人,"金融/投资/证券,互联网/电子商务",7.5,2.0149030205422647,广州
360,无工作经验,无学历要求,民营公司,150-500人,贸易/进出口,5.25,1.6582280766035324,厦门
361,无工作经验,本科,民营公司,150-500人,计算机软件,7.5,2.0149030205422647,福州
362,1年经验,本科,上市公司,10000人以上,教育/培训/院校,9.0,2.1972245773362196,广州
363,无工作经验,高中,民营公司,150-500人,"金融/投资/证券,互联网/电子商务",7.0,1.9459101490553132,广州
364,5-7年经验,本科,民营公司,150-500人,"快速消费品(食品、饮料、化妆品),互联网/电子商务",22.5,3.1135153092103742,深圳
365,无工作经验,高中,民营公司,150-500人,金融/投资/证券,7.0,1.9459101490553132,广州
366,3-4年经验,本科,民营公司,1000-5000人,"互联网/电子商务,金融/投资/证券",14.583333333333334,2.6798793241355137,上海
367,无工作经验,无学历要求,民营公司,少于50人,计算机软件,27.5,3.3141860046725258,珠海
368,3-4年经验,大专,民营公司,50-150人,网络游戏,21.5,3.068052935133617,珠海
369,无工作经验,本科,民营公司,150-500人,"互联网/电子商务,计算机软件",5.5,1.7047480922384253,广州
370,无工作经验,无学历要求,民营公司,50-150人,"互联网/电子商务,广告",6.0,1.791759469228055,广州
371,5-7年经验,本科,民营公司,500-1000人,"建筑/建材/工程,房地产",20.0,2.995732273553991,深圳
372,1年经验,大专,民营公司,150-500人,"金融/投资/证券,教育/培训/院校",10.5,2.3513752571634776,北京
373,无工作经验,无学历要求,民营公司,50-150人,贸易/进出口,7.0,1.9459101490553132,青岛
374,2年经验,本科,民营公司,50-150人,"计算机软件,互联网/电子商务",12.5,2.5257286443082556,广州
375,1年经验,大专,民营公司,150-500人,"计算机软件,金融/投资/证券",7.5,2.0149030205422647,成都
376,2年经验,本科,民营公司,1000-5000人,"金融/投资/证券,服装/纺织/皮革",7.0,1.9459101490553132,无锡
377,2年经验,硕士,民营公司,150-500人,"计算机软件,计算机服务(系统、数据服务、维修)",55.0,4.007333185232471,深圳
378,无工作经验,无学历要求,民营公司,150-500人,"通信/电信/网络设备,互联网/电子商务",7.0,1.9459101490553132,上海
379,无工作经验,无学历要求,民营公司,50-150人,家具/家电/玩具/礼品,7.5,2.0149030205422647,义乌
380,2年经验,本科,民营公司,少于50人,"环保,仪器仪表/工业自动化",9.0,2.1972245773362196,上海
381,1年经验,大专,民营公司,50-150人,"服装/纺织/皮革,多元化业务集团公司",4.75,1.55814461804655,广州
382,3-4年经验,本科,民营公司,500-1000人,计算机软件,15.0,2.70805020110221,福州
383,1年经验,本科,外资（欧美）,500-1000人,专业服务(咨询、人力资源、财会),7.0,1.9459101490553132,上海
384,无工作经验,大专,民营公司,150-500人,"计算机软件,金融/投资/证券",3.0,1.0986122886681098,杭州
385,无工作经验,硕士,民营公司,500-1000人,"电气/电力/水利,环保",15.0,2.70805020110221,福州
386,1年经验,大专,民营公司,500-1000人,"计算机软件,通信/电信运营、增值服务",6.0,1.791759469228055,郑州
