,exp,edu,type,scale,industry,avgsalary,lnsalary,city
262,3-4年经验,大专,民营公司,10000人以上,"互联网/电子商务,汽车及零配件",8.5,2.1400661634962708,合肥
263,1年经验,本科,上市公司,1000-5000人,教育/培训/院校,6.0,1.791759469228055,武汉
264,3-4年经验,本科,民营公司,50-150人,"计算机软件,互联网/电子商务",14.0,2.6390573296152584,上海
265,无工作经验,无学历要求,民营公司,50-150人,"贸易/进出口,快速消费品(食品、饮料、化妆品)",7.0,1.9459101490553128,其他
266,无工作经验,高中,民营公司,50-150人,金融/投资/证券,7.0,1.9459101490553128,广州
267,2年经验,本科,民营公司,1000-5000人,"批发/零售,快速消费品(食品、饮料、化妆品)",6.5,1.8718021769015916,其他
268,1年经验,本科,民营公司,少于50人,"计算机软件,计算机服务(系统、数据服务、维修)",9.0,2.19722457733622,其他
269,无工作经验,高中,民营公司,150-500人,"金融/投资/证券,互联网/电子商务",7.0,1.9459101490553128,广州
270,无工作经验,高中,民营公司,50-150人,金融/投资/证券,7.0,1.9459101490553128,广州
271,2年经验,本科,民营公司,150-500人,互联网/电子商务,10.5,2.3513752571634776,上海
272,无工作经验,高中,合资,少于50人,"金融/投资/证券,互联网/电子商务",9.0,2.19722457733622,其他
273,无工作经验,本科,民营公司,1000-5000人,"互联网/电子商务,通信/电信运营、增值服务",6.5,1.8718021769015916,合肥
274,无工作经验,无学历要求,民营公司,少于50人,专业服务(咨询、人力资源、财会),10.5,2.3513752571634776,北京
275,1年经验,本科,合资,500-1000人,"快速消费品(食品、饮料、化妆品),美容/保健",7.0,1.9459101490553128,上海
276,无工作经验,大专,外资企业,150-500人,"金融/投资/证券,互联网/电子商务",9.0,2.19722457733622,广州
277,2年经验,本科,民营公司,50-150人,"教育/培训/院校,计算机软件",9.0,2.19722457733622,合肥
278,5年以上经验,本科,民营公司,50-150人,计算机软件,20.0,2.995732273553991,深圳
279,5年以上经验,本科,上市公司,10000人以上,交通/运输/物流,22.5,3.1135153092103742,上海
280,1年经验,大专,民营公司,少于50人,"互联网/电子商务,贸易/进出口",6.5,1.8718021769015916,其他
281,无工作经验,无学历要求,民营公司,150-500人,金融/投资/证券,12.5,2.525728644308256,其他
282,1年经验,无学历要求,民营公司,500-1000人,互联网/电子商务,12.5,2.525728644308256,上海
283,2年经验,本科,合资,50-150人,专业服务(咨询、人力资源、财会),17.5,2.862200880929469,其他
284,3-4年经验,本科,民营公司,10000人以上,家具/家电/玩具/礼品,15.0,2.70805020110221,其他
285,1年经验,大专,民营公司,10000人以上,互联网/电子商务,7.0,1.9459101490553128,杭州
286,无工作经验,硕士,民营公司,50-150人,"互联网/电子商务,计算机软件",11.5,2.4423470353692043,杭州
287,1年经验,无学历要求,民营公司,150-500人,金融/投资/证券,9.0,2.19722457733622,广州
288,1年经验,本科,民营公司,150-500人,金融/投资/证券,9.0,2.19722457733622,其他
289,3-4年经验,本科,民营公司,50-150人,"互联网/电子商务,计算机软件",20.0,2.995732273553991,武汉
290,2年经验,本科,民营公司,150-500人,金融/投资/证券,17.5,2.862200880929469,上海
291,无工作经验,无学历要求,国企,500-1000人,"计算机服务(系统、数据服务、维修),计算机软件",14.0,2.6390573296152584,其他
292,无工作经验,无学历要求,民营公司,150-500人,娱乐/休闲/体育,3.75,1.3217558399823195,广州
293,1年经验,本科,外资企业,150-500人,快速消费品(食品、饮料、化妆品),8.0,2.079441541679836,广州
294,1年经验,大专,民营公司,150-500人,"互联网/电子商务,交通/运输/物流",5.75,1.749199854809259,广州
295,无工作经验,大专,外资企业,1000-5000人,计算机硬件,3.75,1.3217558399823195,其他
297,无工作经验,本科,民营公司,50-150人,金融/投资/证券,20.0,2.995732273553991,深圳
298,无工作经验,大专,合资,少于50人,"专业服务(咨询、人力资源、财会),制药/生物工程",27.5,3.3141860046725258,上海
299,3-4年经验,本科,民营公司,150-500人,计算机软件,8.0,2.079441541679836,其他
300,1年经验,本科,民营公司,150-500人,"计算机软件,计算机服务(系统、数据服务、维修)",6.5,1.8718021769015916,上海
301,无工作经验,无学历要求,民营公司,500-1000人,"网络游戏,互联网/电子商务",6.5,1.8718021769015916,上海
302,1年经验,大专,民营公司,50-150人,计算机软件,6.0,1.791759469228055,其他
303,无工作经验,高中,合资,150-500人,金融/投资/证券,7.0,1.9459101490553128,广州
304,2年经验,本科,民营公司,500-1000人,仪器仪表/工业自动化,11.5,2.4423470353692043,其他
305,2年经验,本科,民营公司,50-150人,"金融/投资/证券,计算机软件",12.5,2.525728644308256,深圳
306,3-4年经验,本科,上市公司,500-1000人,网络游戏,12.5,2.525728644308256,广州
307,3-4年经验,大专,民营公司,50-150人,金融/投资/证券,8.5,2.1400661634962708,南京
308,无工作经验,中专,民营公司,150-500人,金融/投资/证券,7.5,2.0149030205422647,广州
309,无工作经验,高中,民营公司,150-500人,"金融/投资/证券,互联网/电子商务",9.0,2.19722457733622,广州
310,2年经验,本科,民营公司,150-500人,"电子技术/半导体/集成电路,影视/媒体/艺术/文化传播",12.5,2.525728644308256,上海
311,2年经验,大专,民营公司,150-500人,"互联网/电子商务,服装/纺织/皮革",7.0,1.9459101490553128,杭州
312,3-4年经验,本科,民营公司,50-150人,生活服务,9.0,2.19722457733622,武汉
313,无工作经验,大专,民营公司,150-500人,金融/投资/证券,12.5,2.525728644308256,广州
314,1年经验,本科,民营公司,150-500人,"互联网/电子商务,快速消费品(食品、饮料、化妆品)",7.5,2.0149030205422647,广州
315,3-4年经验,大专,民营公司,150-500人,"互联网/电子商务,贸易/进出口",15.0,2.70805020110221,深圳
316,无工作经验,本科,民营公司,150-500人,建筑/建材/工程,7.0,1.9459101490553128,其他
317,无工作经验,大专,民营公司,50-150人,"金融/投资/证券,贸易/进出口",7.0,1.9459101490553128,其他
318,3-4年经验,本科,民营公司,500-1000人,"互联网/电子商务,多元化业务集团公司",12.5,2.525728644308256,深圳
319,1年经验,本科,民营公司,50-150人,互联网/电子商务,9.0,2.19722457733622,广州
320,3-4年经验,本科,民营公司,1000-5000人,"网络游戏,互联网/电子商务",12.5,2.525728644308256,上海
321,1年经验,本科,外资企业,10000人以上,"通信/电信/网络设备,计算机硬件",7.0,1.9459101490553128,深圳
322,3-4年经验,本科,民营公司,150-500人,"汽车及零配件,互联网/电子商务",11.5,2.4423470353692043,上海
323,无工作经验,大专,民营公司,500-1000人,专业服务(咨询、人力资源、财会),5.25,1.6582280766035324,武汉
324,无工作经验,无学历要求,民营公司,1000-5000人,"网络游戏,互联网/电子商务",9.0,2.19722457733622,其他
325,1年经验,大专,民营公司,1000-5000人,"家居/室内设计/装潢,教育/培训/院校",6.0,1.791759469228055,武汉
326,无工作经验,高中,民营公司,150-500人,金融/投资/证券,9.0,2.19722457733622,广州
327,1年经验,本科,民营公司,150-500人,互联网/电子商务,9.0,2.19722457733622,杭州
328,无工作经验,无学历要求,外资企业,500-1000人,"建筑/建材/工程,家居/室内设计/装潢",5.0,1.6094379124341005,广州
329,无工作经验,无学历要求,国企,50-150人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",7.0,1.9459101490553128,杭州
330,3-4年经验,本科,民营公司,50-150人,"计算机软件,互联网/电子商务",15.0,2.70805020110221,杭州
331,2年经验,本科,民营公司,1000-5000人,"通信/电信运营、增值服务,计算机软件",17.5,2.862200880929469,杭州
332,3-4年经验,本科,合资,500-1000人,计算机软件,9.0,2.19722457733622,其他
333,5年以上经验,本科,民营公司,1000-5000人,互联网/电子商务,10.0,2.302585092994046,南京
334,3-4年经验,本科,民营公司,500-1000人,"计算机软件,互联网/电子商务",8.0,2.079441541679836,其他
335,无工作经验,无学历要求,民营公司,150-500人,金融/投资/证券,17.5,2.862200880929469,深圳
336,无工作经验,无学历要求,民营公司,150-500人,互联网/电子商务,10.5,2.3513752571634776,广州
337,无工作经验,本科,民营公司,500-1000人,"计算机服务(系统、数据服务、维修),互联网/电子商务",5.0,1.6094379124341005,其他
338,1年经验,本科,上市公司,10000人以上,计算机软件,7.0,1.9459101490553128,其他
339,2年经验,无学历要求,民营公司,50-150人,网络游戏,7.0,1.9459101490553128,其他
340,3-4年经验,本科,民营公司,50-150人,"金融/投资/证券,互联网/电子商务",16.0,2.772588722239781,深圳
341,无工作经验,大专,民营公司,50-150人,"计算机软件,医疗/护理/卫生",4.5,1.5040773967762742,成都
342,2年经验,本科,民营公司,少于50人,"互联网/电子商务,贸易/进出口",6.0,1.791759469228055,广州
343,无工作经验,本科,民营公司,500-1000人,"金融/投资/证券,银行",6.0,1.791759469228055,深圳
344,无工作经验,高中,民营公司,150-500人,金融/投资/证券,7.5,2.0149030205422647,广州
345,1年经验,本科,民营公司,少于50人,"仪器仪表/工业自动化,机械/设备/重工",13.0,2.5649493574615367,杭州
346,1年经验,大专,民营公司,10000人以上,"快速消费品(食品、饮料、化妆品),家具/家电/玩具/礼品",5.5,1.7047480922384253,杭州
347,无工作经验,本科,民营公司,500-1000人,"金融/投资/证券,互联网/电子商务",7.5,2.0149030205422647,广州
348,无工作经验,大专,民营公司,150-500人,金融/投资/证券,9.0,2.19722457733622,广州
349,无工作经验,本科,民营公司,500-1000人,"金融/投资/证券,互联网/电子商务",7.5,2.0149030205422647,广州
350,无工作经验,无学历要求,民营公司,150-500人,贸易/进出口,5.25,1.6582280766035324,其他
351,无工作经验,本科,民营公司,150-500人,计算机软件,7.5,2.0149030205422647,其他
352,1年经验,本科,上市公司,10000人以上,教育/培训/院校,9.0,2.19722457733622,广州
353,无工作经验,高中,民营公司,150-500人,"金融/投资/证券,互联网/电子商务",7.0,1.9459101490553128,广州
354,5年以上经验,本科,民营公司,150-500人,"快速消费品(食品、饮料、化妆品),互联网/电子商务",22.5,3.1135153092103742,深圳
355,无工作经验,高中,民营公司,150-500人,金融/投资/证券,7.0,1.9459101490553128,广州
356,3-4年经验,本科,民营公司,1000-5000人,"互联网/电子商务,金融/投资/证券",14.583333333333334,2.6798793241355137,上海
357,无工作经验,无学历要求,民营公司,少于50人,计算机软件,27.5,3.3141860046725258,其他
358,3-4年经验,大专,民营公司,50-150人,网络游戏,21.5,3.068052935133617,其他
359,无工作经验,本科,民营公司,150-500人,"互联网/电子商务,计算机软件",5.5,1.7047480922384253,广州
360,无工作经验,无学历要求,民营公司,50-150人,"互联网/电子商务,广告",6.0,1.791759469228055,广州
361,5年以上经验,本科,民营公司,500-1000人,"建筑/建材/工程,房地产",20.0,2.995732273553991,深圳
362,1年经验,大专,民营公司,150-500人,"金融/投资/证券,教育/培训/院校",10.5,2.3513752571634776,北京
363,无工作经验,无学历要求,民营公司,50-150人,贸易/进出口,7.0,1.9459101490553128,其他
364,2年经验,本科,民营公司,50-150人,"计算机软件,互联网/电子商务",12.5,2.525728644308256,广州
365,1年经验,大专,民营公司,150-500人,"计算机软件,金融/投资/证券",7.5,2.0149030205422647,成都
366,2年经验,本科,民营公司,1000-5000人,"金融/投资/证券,服装/纺织/皮革",7.0,1.9459101490553128,其他
367,2年经验,硕士,民营公司,150-500人,"计算机软件,计算机服务(系统、数据服务、维修)",55.0,4.007333185232471,深圳
368,无工作经验,无学历要求,民营公司,150-500人,"通信/电信/网络设备,互联网/电子商务",7.0,1.9459101490553128,上海
369,无工作经验,无学历要求,民营公司,50-150人,家具/家电/玩具/礼品,7.5,2.0149030205422647,其他
370,2年经验,本科,民营公司,少于50人,"环保,仪器仪表/工业自动化",9.0,2.19722457733622,上海
371,1年经验,大专,民营公司,50-150人,"服装/纺织/皮革,多元化业务集团公司",4.75,1.55814461804655,广州
372,3-4年经验,本科,民营公司,500-1000人,计算机软件,15.0,2.70805020110221,其他
373,1年经验,本科,外资企业,500-1000人,专业服务(咨询、人力资源、财会),7.0,1.9459101490553128,上海
374,无工作经验,大专,民营公司,150-500人,"计算机软件,金融/投资/证券",3.0,1.0986122886681098,杭州
375,无工作经验,硕士,民营公司,500-1000人,"电气/电力/水利,环保",15.0,2.70805020110221,其他
376,1年经验,大专,民营公司,500-1000人,"计算机软件,通信/电信运营、增值服务",6.0,1.791759469228055,其他
377,2年经验,本科,国企,500-1000人,"机械/设备/重工,新能源",6.0,1.791759469228055,杭州
378,3-4年经验,本科,民营公司,500-1000人,"互联网/电子商务,计算机软件",25.0,3.218875824868201,上海
379,无工作经验,本科,外资企业,500-1000人,家具/家电/玩具/礼品,8.0,2.079441541679836,杭州
380,无工作经验,本科,民营公司,150-500人,"互联网/电子商务,贸易/进出口",6.75,1.9095425048844383,深圳
381,1年经验,大专,民营公司,10000人以上,保险,9.0,2.19722457733622,其他
