省,市,现存确诊人数,确诊人数,疑似人数,治愈人数,死亡人数,更新时间
吉林省,延边,3,5,0.0,2,0,2020/02/13 00:19:12
吉林省,通化,3,3,0.0,0,0,2020/02/13 00:19:12
吉林省,松原,1,2,0.0,1,0,2020/02/13 00:19:12
吉林省,梅河口,1,1,0.0,0,0,2020/02/13 00:19:12
吉林省,白城,1,1,0.0,0,0,2020/02/13 00:19:12
吉林省,-,60,83,0.0,22,1,2020/02/12 22:07:03
吉林省,长春,31,42,0.0,11,0,2020/02/12 22:07:03
吉林省,四平市,9,12,0.0,2,1,2020/02/12 22:07:03
吉林省,公主岭,4,6,0.0,2,0,2020/02/12 22:07:03
吉林省,辽源,5,6,0.0,1,0,2020/02/12 22:07:03
吉林省,吉林市,2,5,0.0,3,0,2020/02/12 22:07:03
吉林省,延边,3,5,0.0,2,0,2020/02/12 22:07:03
吉林省,通化,3,3,0.0,0,0,2020/02/12 22:07:03
吉林省,松原,1,2,0.0,1,0,2020/02/12 22:07:03
吉林省,梅河口,1,1,0.0,0,0,2020/02/12 22:07:03
吉林省,白城,1,1,0.0,0,0,2020/02/12 22:07:03
吉林省,-,61,83,0.0,21,1,2020/02/12 19:08:19
吉林省,长春,31,42,0.0,11,0,2020/02/12 19:08:19
吉林省,四平市,9,12,0.0,2,1,2020/02/12 19:08:19
吉林省,公主岭,5,6,0.0,1,0,2020/02/12 19:08:19
吉林省,辽源,5,6,0.0,1,0,2020/02/12 19:08:19
吉林省,吉林市,2,5,0.0,3,0,2020/02/12 19:08:19
吉林省,延边,3,5,0.0,2,0,2020/02/12 19:08:19
吉林省,通化,3,3,0.0,0,0,2020/02/12 19:08:19
吉林省,松原,1,2,0.0,1,0,2020/02/12 19:08:19
吉林省,梅河口,1,1,0.0,0,0,2020/02/12 19:08:19
吉林省,白城,1,1,0.0,0,0,2020/02/12 19:08:19
吉林省,-,62,83,0.0,20,1,2020/02/12 16:16:18
吉林省,长春,31,42,0.0,11,0,2020/02/12 16:16:18
吉林省,四平市,9,12,0.0,2,1,2020/02/12 16:16:18
吉林省,公主岭,5,6,0.0,1,0,2020/02/12 16:16:18
吉林省,辽源,6,6,0.0,0,0,2020/02/12 16:16:18
吉林省,吉林市,2,5,0.0,3,0,2020/02/12 16:16:18
吉林省,延边,3,5,0.0,2,0,2020/02/12 16:16:18
吉林省,通化,3,3,0.0,0,0,2020/02/12 16:16:18
吉林省,松原,1,2,0.0,1,0,2020/02/12 16:16:18
吉林省,梅河口,1,1,0.0,0,0,2020/02/12 16:16:18
吉林省,白城,1,1,0.0,0,0,2020/02/12 16:16:18
吉林省,-,63,83,0.0,19,1,2020/02/12 13:20:24
吉林省,长春,31,42,0.0,11,0,2020/02/12 13:20:24
吉林省,四平市,9,12,0.0,2,1,2020/02/12 13:20:24
吉林省,公主岭,5,6,0.0,1,0,2020/02/12 13:20:24
吉林省,辽源,6,6,0.0,0,0,2020/02/12 13:20:24
吉林省,吉林市,3,5,0.0,2,0,2020/02/12 13:20:24
吉林省,延边,3,5,0.0,2,0,2020/02/12 13:20:24
吉林省,通化,3,3,0.0,0,0,2020/02/12 13:20:24
吉林省,松原,1,2,0.0,1,0,2020/02/12 13:20:24
吉林省,梅河口,1,1,0.0,0,0,2020/02/12 13:20:24
吉林省,白城,1,1,0.0,0,0,2020/02/12 13:20:24
吉林省,-,64,83,0.0,18,1,2020/02/12 08:55:48
吉林省,长春,31,42,0.0,11,0,2020/02/12 08:55:48
吉林省,四平市,10,12,0.0,1,1,2020/02/12 08:55:48
吉林省,公主岭,5,6,0.0,1,0,2020/02/12 08:55:48
吉林省,辽源,6,6,0.0,0,0,2020/02/12 08:55:48
吉林省,吉林市,3,5,0.0,2,0,2020/02/12 08:55:48
吉林省,延边,3,5,0.0,2,0,2020/02/12 08:55:48
吉林省,通化,3,3,0.0,0,0,2020/02/12 08:55:48
吉林省,松原,1,2,0.0,1,0,2020/02/12 08:55:48
吉林省,梅河口,1,1,0.0,0,0,2020/02/12 08:55:48
吉林省,白城,1,1,0.0,0,0,2020/02/12 08:55:48
吉林省,-,62,81,0.0,18,1,2020/02/11 15:54:59
吉林省,长春,29,40,0.0,11,0,2020/02/11 15:54:59
吉林省,四平市,10,12,0.0,1,1,2020/02/11 15:54:59
吉林省,公主岭,5,6,0.0,1,0,2020/02/11 15:54:59
吉林省,辽源,6,6,0.0,0,0,2020/02/11 15:54:59
吉林省,吉林市,3,5,0.0,2,0,2020/02/11 15:54:59
吉林省,延边,3,5,0.0,2,0,2020/02/11 15:54:59
吉林省,通化,3,3,0.0,0,0,2020/02/11 15:54:59
吉林省,松原,1,2,0.0,1,0,2020/02/11 15:54:59
吉林省,梅河口,1,1,0.0,0,0,2020/02/11 15:54:59
吉林省,白城,1,1,0.0,0,0,2020/02/11 15:54:59
吉林省,-,67,81,0.0,13,1,2020/02/11 08:21:51
吉林省,长春,34,40,0.0,6,0,2020/02/11 08:21:51
吉林省,四平市,10,12,0.0,1,1,2020/02/11 08:21:51
吉林省,公主岭,5,6,0.0,1,0,2020/02/11 08:21:51
吉林省,辽源,6,6,0.0,0,0,2020/02/11 08:21:51
吉林省,吉林市,3,5,0.0,2,0,2020/02/11 08:21:51
吉林省,延边,3,5,0.0,2,0,2020/02/11 08:21:51
吉林省,通化,3,3,0.0,0,0,2020/02/11 08:21:51
吉林省,松原,1,2,0.0,1,0,2020/02/11 08:21:51
吉林省,梅河口,1,1,0.0,0,0,2020/02/11 08:21:51
吉林省,白城,1,1,0.0,0,0,2020/02/11 08:21:51
吉林省,-,66,80,0.0,13,1,2020/02/10 22:02:32
吉林省,长春,33,39,0.0,6,0,2020/02/10 22:02:32
吉林省,四平市,10,12,0.0,1,1,2020/02/10 22:02:32
吉林省,公主岭,5,6,0.0,1,0,2020/02/10 22:02:32
吉林省,辽源,6,6,0.0,0,0,2020/02/10 22:02:32
吉林省,吉林市,3,5,0.0,2,0,2020/02/10 22:02:32
吉林省,延边,3,5,0.0,2,0,2020/02/10 22:02:32
吉林省,通化,3,3,0.0,0,0,2020/02/10 22:02:32
吉林省,松原,1,2,0.0,1,0,2020/02/10 22:02:32
吉林省,梅河口,1,1,0.0,0,0,2020/02/10 22:02:32
吉林省,白城,1,1,0.0,0,0,2020/02/10 22:02:32
吉林省,-,67,80,0.0,12,1,2020/02/10 08:31:49
吉林省,长春,33,39,0.0,6,0,2020/02/10 08:31:49
吉林省,四平市,11,12,0.0,0,1,2020/02/10 08:31:49
吉林省,公主岭,5,6,0.0,1,0,2020/02/10 08:31:49
吉林省,辽源,6,6,0.0,0,0,2020/02/10 08:31:49
吉林省,吉林市,3,5,0.0,2,0,2020/02/10 08:31:49
吉林省,延边,3,5,0.0,2,0,2020/02/10 08:31:49
吉林省,通化,3,3,0.0,0,0,2020/02/10 08:31:49
吉林省,松原,1,2,0.0,1,0,2020/02/10 08:31:49
吉林省,梅河口,1,1,0.0,0,0,2020/02/10 08:31:49
吉林省,白城,1,1,0.0,0,0,2020/02/10 08:31:49
吉林省,-,65,78,0.0,12,1,2020/02/09 17:01:40
吉林省,长春,31,37,0.0,6,0,2020/02/09 17:01:40
吉林省,四平市,11,12,0.0,0,1,2020/02/09 17:01:40
吉林省,公主岭,5,6,0.0,1,0,2020/02/09 17:01:40
吉林省,辽源,6,6,0.0,0,0,2020/02/09 17:01:40
吉林省,吉林市,3,5,0.0,2,0,2020/02/09 17:01:40
吉林省,延边,3,5,0.0,2,0,2020/02/09 17:01:40
吉林省,通化,3,3,0.0,0,0,2020/02/09 17:01:40
吉林省,松原,1,2,0.0,1,0,2020/02/09 17:01:40
吉林省,梅河口,1,1,0.0,0,0,2020/02/09 17:01:40
吉林省,白城,1,1,0.0,0,0,2020/02/09 17:01:40
吉林省,-,72,78,0.0,5,1,2020/02/09 17:00:39
吉林省,长春,31,37,0.0,6,0,2020/02/09 17:00:39
吉林省,四平市,11,12,0.0,0,1,2020/02/09 17:00:39
吉林省,公主岭,5,6,0.0,1,0,2020/02/09 17:00:39
吉林省,辽源,6,6,0.0,0,0,2020/02/09 17:00:39
吉林省,吉林市,3,5,0.0,2,0,2020/02/09 17:00:39
吉林省,延边,3,5,0.0,2,0,2020/02/09 17:00:39
吉林省,通化,3,3,0.0,0,0,2020/02/09 17:00:39
吉林省,松原,1,2,0.0,1,0,2020/02/09 17:00:39
吉林省,梅河口,1,1,0.0,0,0,2020/02/09 17:00:39
吉林省,白城,1,1,0.0,0,0,2020/02/09 17:00:39
吉林省,-,72,78,0.0,5,1,2020/02/09 08:45:36
吉林省,长春,36,37,0.0,1,0,2020/02/09 08:45:36
吉林省,四平市,11,12,0.0,0,1,2020/02/09 08:45:36
吉林省,公主岭,5,6,0.0,1,0,2020/02/09 08:45:36
吉林省,辽源,6,6,0.0,0,0,2020/02/09 08:45:36
吉林省,吉林市,3,5,0.0,2,0,2020/02/09 08:45:36
吉林省,延边,5,5,0.0,0,0,2020/02/09 08:45:36
吉林省,通化,3,3,0.0,0,0,2020/02/09 08:45:36
吉林省,松原,1,2,0.0,1,0,2020/02/09 08:45:36
吉林省,梅河口,1,1,0.0,0,0,2020/02/09 08:45:36
吉林省,白城,1,1,0.0,0,0,2020/02/09 08:45:36
吉林省,-,64,69,0.0,4,1,2020/02/08 08:08:23
吉林省,长春,31,32,0.0,1,0,2020/02/08 08:08:23
吉林省,四平市,9,10,0.0,0,1,2020/02/08 08:08:23
吉林省,公主岭,5,6,0.0,1,0,2020/02/08 08:08:23
吉林省,辽源,6,6,0.0,0,0,2020/02/08 08:08:23
吉林省,吉林市,3,5,0.0,2,0,2020/02/08 08:08:23
吉林省,延边,5,5,0.0,0,0,2020/02/08 08:08:23
吉林省,松原,2,2,0.0,0,0,2020/02/08 08:08:23
吉林省,通化,2,2,0.0,0,0,2020/02/08 08:08:23
吉林省,白城,1,1,0.0,0,0,2020/02/08 08:08:23
吉林省,-,60,65,0.0,4,1,2020/02/07 08:36:25
吉林省,长春,31,32,0.0,1,0,2020/02/07 08:36:25
吉林省,四平,9,10,0.0,0,1,2020/02/07 08:36:25
吉林省,吉林市,3,5,0.0,2,0,2020/02/07 08:36:25
吉林省,延边,5,5,0.0,0,0,2020/02/07 08:36:25
吉林省,辽源,5,5,0.0,0,0,2020/02/07 08:36:25
吉林省,公主岭,3,4,0.0,1,0,2020/02/07 08:36:25
吉林省,松原,2,2,0.0,0,0,2020/02/07 08:36:25
吉林省,通化,2,2,0.0,0,0,2020/02/07 08:36:25
吉林省,-,55,59,0.0,4,0,2020/02/06 22:18:56
吉林省,长春,28,29,0.0,1,0,2020/02/06 22:18:56
吉林省,四平,9,9,0.0,0,0,2020/02/06 22:18:56
吉林省,吉林市,3,5,0.0,2,0,2020/02/06 22:18:56
吉林省,辽源,5,5,0.0,0,0,2020/02/06 22:18:56
吉林省,公主岭,3,4,0.0,1,0,2020/02/06 22:18:56
吉林省,延边,4,4,0.0,0,0,2020/02/06 22:18:56
吉林省,松原,2,2,0.0,0,0,2020/02/06 22:18:56
吉林省,通化,1,1,0.0,0,0,2020/02/06 22:18:56
吉林省,-,56,59,0.0,3,0,2020/02/06 16:16:19
吉林省,长春,28,29,0.0,1,0,2020/02/06 16:16:19
吉林省,四平,9,9,0.0,0,0,2020/02/06 16:16:19
吉林省,吉林市,3,5,0.0,2,0,2020/02/06 16:16:19
吉林省,辽源,5,5,0.0,0,0,2020/02/06 16:16:19
吉林省,公主岭,4,4,0.0,0,0,2020/02/06 16:16:19
吉林省,延边,4,4,0.0,0,0,2020/02/06 16:16:19
吉林省,松原,2,2,0.0,0,0,2020/02/06 16:16:19
吉林省,通化,1,1,0.0,0,0,2020/02/06 16:16:19
吉林省,-,57,59,0.0,2,0,2020/02/06 11:41:54
吉林省,长春,28,29,0.0,1,0,2020/02/06 11:41:54
吉林省,四平,9,9,0.0,0,0,2020/02/06 11:41:54
吉林省,吉林市,4,5,0.0,1,0,2020/02/06 11:41:54
吉林省,辽源,5,5,0.0,0,0,2020/02/06 11:41:54
吉林省,公主岭,4,4,0.0,0,0,2020/02/06 11:41:54
吉林省,延边,4,4,0.0,0,0,2020/02/06 11:41:54
吉林省,松原,2,2,0.0,0,0,2020/02/06 11:41:54
吉林省,通化,1,1,0.0,0,0,2020/02/06 11:41:54
吉林省,-,52,54,0.0,2,0,2020/02/05 19:01:14
吉林省,长春,27,28,0.0,1,0,2020/02/05 19:01:14
吉林省,四平,8,8,0.0,0,0,2020/02/05 19:01:14
吉林省,吉林市,4,5,0.0,1,0,2020/02/05 19:01:14
吉林省,公主岭,4,4,0.0,0,0,2020/02/05 19:01:14
吉林省,延边,3,3,0.0,0,0,2020/02/05 19:01:14
吉林省,辽源,3,3,0.0,0,0,2020/02/05 19:01:14
吉林省,松原,2,2,0.0,0,0,2020/02/05 19:01:14
吉林省,通化,1,1,0.0,0,0,2020/02/05 19:01:14
吉林省,-,51,54,0.0,3,0,2020/02/05 16:35:11
吉林省,长春,27,28,0.0,1,0,2020/02/05 16:35:11
吉林省,四平,8,8,0.0,0,0,2020/02/05 16:35:11
吉林省,吉林市,5,5,0.0,0,0,2020/02/05 16:35:11
吉林省,公主岭,4,4,0.0,0,0,2020/02/05 16:35:11
吉林省,延边,3,3,0.0,0,0,2020/02/05 16:35:11
吉林省,辽源,3,3,0.0,0,0,2020/02/05 16:35:11
吉林省,松原,2,2,0.0,0,0,2020/02/05 16:35:11
吉林省,通化,1,1,0.0,0,0,2020/02/05 16:35:11
吉林省,-,53,54,0.0,1,0,2020/02/05 08:36:39
吉林省,长春,27,28,0.0,1,0,2020/02/05 08:36:39
吉林省,四平,8,8,0.0,0,0,2020/02/05 08:36:39
吉林省,吉林市,5,5,0.0,0,0,2020/02/05 08:36:39
吉林省,公主岭,4,4,0.0,0,0,2020/02/05 08:36:39
吉林省,延边,3,3,0.0,0,0,2020/02/05 08:36:39
吉林省,辽源,3,3,0.0,0,0,2020/02/05 08:36:39
吉林省,松原,2,2,0.0,0,0,2020/02/05 08:36:39
吉林省,通化,1,1,0.0,0,0,2020/02/05 08:36:39
吉林省,-,41,42,0.0,1,0,2020/02/04 11:20:27
吉林省,长春,17,18,0.0,1,0,2020/02/04 11:20:27
吉林省,四平,7,7,0.0,0,0,2020/02/04 11:20:27
吉林省,吉林市,5,5,0.0,0,0,2020/02/04 11:20:27
吉林省,公主岭,3,3,0.0,0,0,2020/02/04 11:20:27
吉林省,延边,3,3,0.0,0,0,2020/02/04 11:20:27
吉林省,辽源,3,3,0.0,0,0,2020/02/04 11:20:27
吉林省,松原,2,2,0.0,0,0,2020/02/04 11:20:27
吉林省,通化,1,1,0.0,0,0,2020/02/04 11:20:27
吉林省,-,41,42,0.0,1,0,2020/02/04 08:22:39
吉林省,长春,17,18,0.0,1,0,2020/02/04 08:22:39
吉林省,四平,7,7,0.0,0,0,2020/02/04 08:22:39
吉林省,吉林,5,5,0.0,0,0,2020/02/04 08:22:39
吉林省,公主岭,3,3,0.0,0,0,2020/02/04 08:22:39
吉林省,延边,3,3,0.0,0,0,2020/02/04 08:22:39
吉林省,辽源,3,3,0.0,0,0,2020/02/04 08:22:39
吉林省,松原,2,2,0.0,0,0,2020/02/04 08:22:39
吉林省,通化,1,1,0.0,0,0,2020/02/04 08:22:39
吉林省,-,30,31,0.0,1,0,2020/02/03 09:28:34
吉林省,长春,16,17,0.0,1,0,2020/02/03 09:28:34
吉林省,吉林,4,4,0.0,0,0,2020/02/03 09:28:34
吉林省,四平市,4,4,0.0,0,0,2020/02/03 09:28:34
吉林省,松原,2,2,0.0,0,0,2020/02/03 09:28:34
吉林省,延边,2,2,0.0,0,0,2020/02/03 09:28:34
吉林省,公主岭,1,1,0.0,0,0,2020/02/03 09:28:34
吉林省,通化,1,1,0.0,0,0,2020/02/03 09:28:34
吉林省,-,22,23,0.0,1,0,2020/02/02 10:29:44
吉林省,长春,12,13,0.0,1,0,2020/02/02 10:29:44
吉林省,吉林,3,3,0.0,0,0,2020/02/02 10:29:44
吉林省,松原,2,2,0.0,0,0,2020/02/02 10:29:44
吉林省,延边,2,2,0.0,0,0,2020/02/02 10:29:44
吉林省,四平市,1,1,0.0,0,0,2020/02/02 10:29:44
吉林省,公主岭,1,1,0.0,0,0,2020/02/02 10:29:44
吉林省,通化,1,1,0.0,0,0,2020/02/02 10:29:44
吉林省,-,15,22,0.0,7,0,2020/02/02 09:44:41
吉林省,长春,11,12,0.0,1,0,2020/02/02 09:44:41
吉林省,吉林,3,3,0.0,0,0,2020/02/02 09:44:41
吉林省,松原,1,2,0.0,1,0,2020/02/02 09:44:41
吉林省,延边,1,2,0.0,1,0,2020/02/02 09:44:41
吉林省,四平市,1,1,0.0,0,0,2020/02/02 09:44:41
吉林省,公主岭,-2,1,0.0,3,0,2020/02/02 09:44:41
吉林省,通化,0,1,0.0,1,0,2020/02/02 09:44:41
吉林省,-,16,17,0.0,1,0,2020/02/01 20:57:18
吉林省,长春,6,7,0.0,1,0,2020/02/01 20:57:18
吉林省,吉林,3,3,0.0,0,0,2020/02/01 20:57:18
吉林省,松原,2,2,0.0,0,0,2020/02/01 20:57:18
吉林省,延边,2,2,0.0,0,0,2020/02/01 20:57:18
吉林省,四平,1,1,0.0,0,0,2020/02/01 20:57:18
吉林省,公主岭,1,1,0.0,0,0,2020/02/01 20:57:18
吉林省,通化,1,1,0.0,0,0,2020/02/01 20:57:18
吉林省,-,16,17,0.0,1,0,2020/02/01 18:29:15
吉林省,长春,6,7,0.0,1,0,2020/02/01 18:29:15
吉林省,吉林,3,3,0.0,0,0,2020/02/01 18:29:15
吉林省,松原,2,2,0.0,0,0,2020/02/01 18:29:15
吉林省,延边,2,2,0.0,0,0,2020/02/01 18:29:15
吉林省,四平市,1,1,0.0,0,0,2020/02/01 18:29:15
吉林省,公主岭,1,1,0.0,0,0,2020/02/01 18:29:15
吉林省,通化,1,1,0.0,0,0,2020/02/01 18:29:15
吉林省,-,16,17,0.0,1,0,2020/02/01 16:09:04
吉林省,长春,6,7,0.0,1,0,2020/02/01 16:09:04
吉林省,吉林,3,3,0.0,0,0,2020/02/01 16:09:04
吉林省,松原,2,2,0.0,0,0,2020/02/01 16:09:04
吉林省,延边,2,2,0.0,0,0,2020/02/01 16:09:04
吉林省,四平市,1,1,0.0,0,0,2020/02/01 16:09:04
吉林省,公主岭,1,1,0.0,0,0,2020/02/01 16:09:04
吉林省,通化,1,1,0.0,0,0,2020/02/01 16:09:04
吉林省,-,16,17,0.0,1,0,2020/02/01 09:39:21
吉林省,长春,6,7,0.0,1,0,2020/02/01 09:39:21
吉林省,吉林,3,3,0.0,0,0,2020/02/01 09:39:21
吉林省,松原,2,2,0.0,0,0,2020/02/01 09:39:21
吉林省,延边,2,2,0.0,0,0,2020/02/01 09:39:21
吉林省,四平市,1,1,0.0,0,0,2020/02/01 09:39:21
吉林省,公主岭,1,1,0.0,0,0,2020/02/01 09:39:21
吉林省,通化,1,1,0.0,0,0,2020/02/01 09:39:21
吉林省,-,13,14,0.0,1,0,2020/01/31 13:42:13
吉林省,长春,3,4,0.0,1,0,2020/01/31 13:42:13
吉林省,吉林,3,3,0.0,0,0,2020/01/31 13:42:13
吉林省,松原,2,2,0.0,0,0,2020/01/31 13:42:13
吉林省,延边,2,2,0.0,0,0,2020/01/31 13:42:13
吉林省,四平,1,1,0.0,0,0,2020/01/31 13:42:13
吉林省,公主岭,1,1,0.0,0,0,2020/01/31 13:42:13
吉林省,通化,1,1,0.0,0,0,2020/01/31 13:42:13
吉林省,-,13,14,0.0,1,0,2020/01/30 09:53:34
吉林省,长春,3,4,0.0,1,0,2020/01/30 09:53:34
吉林省,吉林,3,3,0.0,0,0,2020/01/30 09:53:34
吉林省,松原,2,2,0.0,0,0,2020/01/30 09:53:34
吉林省,延边,2,2,0.0,0,0,2020/01/30 09:53:34
吉林省,四平市,1,1,0.0,0,0,2020/01/30 09:53:34
吉林省,公主岭,1,1,0.0,0,0,2020/01/30 09:53:34
吉林省,通化,1,1,0.0,0,0,2020/01/30 09:53:34
吉林省,-,14,14,0.0,0,0,2020/01/30 09:17:16
吉林省,长春,4,4,0.0,0,0,2020/01/30 09:17:16
吉林省,吉林,3,3,0.0,0,0,2020/01/30 09:17:16
吉林省,松原,2,2,0.0,0,0,2020/01/30 09:17:16
吉林省,延边,2,2,0.0,0,0,2020/01/30 09:17:16
吉林省,四平市,1,1,0.0,0,0,2020/01/30 09:17:16
吉林省,公主岭,1,1,0.0,0,0,2020/01/30 09:17:16
吉林省,通化,1,1,0.0,0,0,2020/01/30 09:17:16
吉林省,-,9,9,0.0,0,0,2020/01/29 09:15:29
吉林省,吉林,3,3,0.0,0,0,2020/01/29 09:15:29
吉林省,松原,2,2,0.0,0,0,2020/01/29 09:15:29
吉林省,长春,1,1,0.0,0,0,2020/01/29 09:15:29
吉林省,四平市,1,1,0.0,0,0,2020/01/29 09:15:29
吉林省,公主岭,1,1,0.0,0,0,2020/01/29 09:15:29
吉林省,通化,1,1,0.0,0,0,2020/01/29 09:15:29
吉林省,-,8,8,0.0,0,0,2020/01/28 15:43:29
吉林省,吉林,3,3,0.0,0,0,2020/01/28 15:43:29
吉林省,松原,2,2,0.0,0,0,2020/01/28 15:43:29
吉林省,长春,1,1,0.0,0,0,2020/01/28 15:43:29
吉林省,四平,1,1,0.0,0,0,2020/01/28 15:43:29
吉林省,公主岭,1,1,0.0,0,0,2020/01/28 15:43:29
吉林省,-,6,6,0.0,0,0,2020/01/27 09:13:04
吉林省,吉林,2,2,0.0,0,0,2020/01/27 09:13:04
吉林省,松原,2,2,0.0,0,0,2020/01/27 09:13:04
吉林省,长春,1,1,0.0,0,0,2020/01/27 09:13:04
吉林省,四平,1,1,0.0,0,0,2020/01/27 09:13:04
吉林省,-,4,4,0.0,0,0,2020/01/25 11:26:40
吉林省,吉林,2,2,0.0,0,0,2020/01/25 11:26:40
吉林省,长春,1,1,0.0,0,0,2020/01/25 11:26:40
吉林省,松原,1,1,0.0,0,0,2020/01/25 11:26:40
吉林省,-,4,4,0.0,0,0,2020/01/25 09:54:48
吉林省,长春,1,1,0.0,0,0,2020/01/25 09:54:48
吉林省,吉林,1,1,0.0,0,0,2020/01/25 09:54:48
吉林省,松原,1,1,0.0,0,0,2020/01/25 09:54:48
吉林省,-,3,3,0.0,0,0,2020/01/24 10:33:03
吉林省,长春,1,1,0.0,0,0,2020/01/24 10:33:03
吉林省,吉林,1,1,0.0,0,0,2020/01/24 10:33:03
吉林省,松原,1,1,0.0,0,0,2020/01/24 10:33:03
吉林省,-,3,3,0.0,0,0,2020/01/24 10:32:03
吉林省,长春,1,1,0.0,0,0,2020/01/24 10:32:03
吉林省,吉林,1,1,0.0,0,0,2020/01/24 10:32:03
吉林省,-,3,3,0.0,0,0,2020/01/24 10:30:01
吉林省,长春,1,1,0.0,0,0,2020/01/24 10:30:01
吉林省,-,2,2,0.0,0,0,2020/01/24 10:04:48
吉林省,长春,1,1,0.0,0,0,2020/01/24 10:04:48
吉林省,-,1,1,0.0,0,0,2020/01/24 03:50:31
吉林省,长春,1,1,0.0,0,0,2020/01/24 03:50:31
吉林省,-,1,1,0.0,0,0,2020/01/24 03:38:12
吉林省,-,1,1,0.0,0,0,2020/01/23 11:55:16
吉林省,-,0,0,1.0,0,0,2020/01/22 03:28:10
甘肃省,-,5,91,0.0,84,2,2020/03/01 22:36:02
甘肃省,平凉,3,9,0.0,6,0,2020/03/01 22:36:02
甘肃省,兰州,2,36,0.0,32,2,2020/03/01 22:36:02
甘肃省,定西,1,9,0.0,8,0,2020/03/01 22:36:02
甘肃省,庆阳,1,3,0.0,2,0,2020/03/01 22:36:02
甘肃省,天水,0,12,0.0,12,0,2020/03/01 22:36:02
甘肃省,甘南,0,8,0.0,8,0,2020/03/01 22:36:02
甘肃省,白银,0,4,0.0,4,0,2020/03/01 22:36:02
甘肃省,陇南,0,4,0.0,4,0,2020/03/01 22:36:02
甘肃省,临夏,0,3,0.0,3,0,2020/03/01 22:36:02
甘肃省,张掖,0,2,0.0,2,0,2020/03/01 22:36:02
甘肃省,金昌,0,1,0.0,1,0,2020/03/01 22:36:02
甘肃省,待明确地区,-2,0,0.0,2,0,2020/03/01 22:36:02
甘肃省,-,7,91,0.0,82,2,2020/02/28 10:26:43
甘肃省,平凉,3,9,0.0,6,0,2020/02/28 10:26:43
甘肃省,兰州,2,36,0.0,32,2,2020/02/28 10:26:43
甘肃省,定西,1,9,0.0,8,0,2020/02/28 10:26:43
甘肃省,白银,1,4,0.0,3,0,2020/02/28 10:26:43
甘肃省,庆阳,1,3,0.0,2,0,2020/02/28 10:26:43
甘肃省,天水,0,12,0.0,12,0,2020/02/28 10:26:43
甘肃省,甘南,0,8,0.0,8,0,2020/02/28 10:26:43
甘肃省,陇南,0,4,0.0,4,0,2020/02/28 10:26:43
甘肃省,临夏,0,3,0.0,3,0,2020/02/28 10:26:43
甘肃省,张掖,0,2,0.0,2,0,2020/02/28 10:26:43
甘肃省,金昌,0,1,0.0,1,0,2020/02/28 10:26:43
甘肃省,待明确地区,-1,0,0.0,1,0,2020/02/28 10:26:43
甘肃省,-,8,91,0.0,81,2,2020/02/26 22:09:06
甘肃省,兰州,3,36,0.0,31,2,2020/02/26 22:09:06
甘肃省,平凉,3,9,0.0,6,0,2020/02/26 22:09:06
甘肃省,定西,1,9,0.0,8,0,2020/02/26 22:09:06
甘肃省,白银,1,4,0.0,3,0,2020/02/26 22:09:06
甘肃省,庆阳,1,3,0.0,2,0,2020/02/26 22:09:06
甘肃省,天水,0,12,0.0,12,0,2020/02/26 22:09:06
甘肃省,甘南,0,8,0.0,8,0,2020/02/26 22:09:06
甘肃省,陇南,0,4,0.0,4,0,2020/02/26 22:09:06
甘肃省,临夏,0,3,0.0,3,0,2020/02/26 22:09:06
甘肃省,张掖,0,2,0.0,2,0,2020/02/26 22:09:06
甘肃省,金昌,0,1,0.0,1,0,2020/02/26 22:09:06
甘肃省,待明确地区,-1,0,0.0,1,0,2020/02/26 22:09:06
甘肃省,-,9,91,0.0,80,2,2020/02/24 23:02:35
甘肃省,兰州,3,36,0.0,31,2,2020/02/24 23:02:35
甘肃省,平凉,3,9,0.0,6,0,2020/02/24 23:02:35
甘肃省,定西,1,9,0.0,8,0,2020/02/24 23:02:35
甘肃省,白银,1,4,0.0,3,0,2020/02/24 23:02:35
甘肃省,庆阳,1,3,0.0,2,0,2020/02/24 23:02:35
甘肃省,天水,0,12,0.0,12,0,2020/02/24 23:02:35
甘肃省,甘南,0,8,0.0,8,0,2020/02/24 23:02:35
甘肃省,陇南,0,4,0.0,4,0,2020/02/24 23:02:35
甘肃省,临夏,0,3,0.0,3,0,2020/02/24 23:02:35
甘肃省,张掖,0,2,0.0,2,0,2020/02/24 23:02:35
甘肃省,金昌,0,1,0.0,1,0,2020/02/24 23:02:35
甘肃省,-,11,91,0.0,78,2,2020/02/23 21:18:02
甘肃省,兰州,3,36,0.0,31,2,2020/02/23 21:18:02
甘肃省,平凉,3,9,0.0,6,0,2020/02/23 21:18:02
甘肃省,甘南,2,8,0.0,6,0,2020/02/23 21:18:02
甘肃省,定西,1,9,0.0,8,0,2020/02/23 21:18:02
甘肃省,白银,1,4,0.0,3,0,2020/02/23 21:18:02
甘肃省,庆阳,1,3,0.0,2,0,2020/02/23 21:18:02
甘肃省,天水,0,12,0.0,12,0,2020/02/23 21:18:02
甘肃省,陇南,0,4,0.0,4,0,2020/02/23 21:18:02
甘肃省,临夏,0,3,0.0,3,0,2020/02/23 21:18:02
甘肃省,张掖,0,2,0.0,2,0,2020/02/23 21:18:02
甘肃省,金昌,0,1,0.0,1,0,2020/02/23 21:18:02
甘肃省,-,13,91,0.0,76,2,2020/02/23 19:19:02
